Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,19,asymmetric,0.01,0.504126046619049
75% Corpus,19,asymmetric,0.31,0.5139233351209834
75% Corpus,19,asymmetric,0.61,0.5161960342438183
75% Corpus,19,asymmetric,0.9099999999999999,0.5221729300567204
75% Corpus,19,asymmetric,symmetric,0.5016333580989956
75% Corpus,20,0.01,0.01,0.4931624449204528
75% Corpus,20,0.01,0.31,0.4865963410122058
75% Corpus,20,0.01,0.61,0.49065952584199407
75% Corpus,20,0.01,0.9099999999999999,0.4921501365861479
75% Corpus,20,0.01,symmetric,0.48926340289603953
75% Corpus,20,0.31,0.01,0.507186951568926
75% Corpus,20,0.31,0.31,0.5312134705525379
75% Corpus,20,0.31,0.61,0.5426567624602036
75% Corpus,20,0.31,0.9099999999999999,0.549125095158289
