Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,11,asymmetric,0.9099999999999999,0.36794305601900823
75% Corpus,11,asymmetric,symmetric,0.3957104602648654
75% Corpus,12,0.01,0.01,0.4302848909827399
75% Corpus,12,0.01,0.31,0.3612559720941264
75% Corpus,12,0.01,0.61,0.34246690652774836
75% Corpus,12,0.01,0.9099999999999999,0.3311408789835718
75% Corpus,12,0.01,symmetric,0.41061772108528233
75% Corpus,12,0.31,0.01,0.4499139220088817
75% Corpus,12,0.31,0.31,0.3655128149453291
75% Corpus,12,0.31,0.61,0.3770515382165552
75% Corpus,12,0.31,0.9099999999999999,0.34316856237430454
75% Corpus,12,0.31,symmetric,0.41702202928412047
75% Corpus,12,0.61,0.01,0.5887991779782632
75% Corpus,12,0.61,0.31,0.34764227024842237
75% Corpus,12,0.61,0.61,0.49296202148425333
75% Corpus,12,0.61,0.9099999999999999,0.505937083998628
75% Corpus,12,0.61,symmetric,0.45807734623687973
75% Corpus,12,0.9099999999999999,0.01,0.605495881947282
75% Corpus,12,0.9099999999999999,0.31,0.376183844109494
75% Corpus,12,0.9099999999999999,0.61,0.4596571025786516
75% Corpus,12,0.9099999999999999,0.9099999999999999,0.456210211296022
75% Corpus,12,0.9099999999999999,symmetric,0.4790537019023313
75% Corpus,12,symmetric,0.01,0.43402701161071294
75% Corpus,12,symmetric,0.31,0.3758484135568418
75% Corpus,12,symmetric,0.61,0.35292870787769964
75% Corpus,12,symmetric,0.9099999999999999,0.3675022681613271
75% Corpus,12,symmetric,symmetric,0.42383202690168204
75% Corpus,12,asymmetric,0.01,0.46771959658749446
75% Corpus,12,asymmetric,0.31,0.34714666843363345
75% Corpus,12,asymmetric,0.61,0.38160676633332896
75% Corpus,12,asymmetric,0.9099999999999999,0.3961076620749044
75% Corpus,12,asymmetric,symmetric,0.3910714238984924
75% Corpus,13,0.01,0.01,0.42738504787832005
75% Corpus,13,0.01,0.31,0.3573589110457721
75% Corpus,13,0.01,0.61,0.33999060146597176
75% Corpus,13,0.01,0.9099999999999999,0.3231409449776566
75% Corpus,13,0.01,symmetric,0.37379849114318786
75% Corpus,13,0.31,0.01,0.4217008707162983
75% Corpus,13,0.31,0.31,0.36790179741595236
75% Corpus,13,0.31,0.61,0.3508463475996252
75% Corpus,13,0.31,0.9099999999999999,0.3374985876325838
75% Corpus,13,0.31,symmetric,0.3974802371260837
75% Corpus,13,0.61,0.01,0.5741397178637322
75% Corpus,13,0.61,0.31,0.3601316339998766
75% Corpus,13,0.61,0.61,0.6304844139136455
75% Corpus,13,0.61,0.9099999999999999,0.4627456394716374
