Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,13,0.61,symmetric,0.43939743941831466
75% Corpus,13,0.9099999999999999,0.01,0.5272961393505964
75% Corpus,13,0.9099999999999999,0.31,0.42510950199845815
75% Corpus,13,0.9099999999999999,0.61,0.4950264913366247
75% Corpus,13,0.9099999999999999,0.9099999999999999,0.5281978332019706
75% Corpus,13,0.9099999999999999,symmetric,0.47227539423245435
75% Corpus,13,symmetric,0.01,0.527087191780778
75% Corpus,13,symmetric,0.31,0.42605325783533093
75% Corpus,13,symmetric,0.61,0.47737869122607185
75% Corpus,13,symmetric,0.9099999999999999,0.4865408184861856
75% Corpus,13,symmetric,symmetric,0.44671969345165685
75% Corpus,13,asymmetric,0.01,0.44408979870618964
75% Corpus,13,asymmetric,0.31,0.4258855959176747
75% Corpus,13,asymmetric,0.61,0.43775374824868596
75% Corpus,13,asymmetric,0.9099999999999999,0.4403492127676924
75% Corpus,13,asymmetric,symmetric,0.4300972457057525
75% Corpus,14,0.01,0.01,0.3763315070014728
75% Corpus,14,0.01,0.31,0.3752383355074067
75% Corpus,14,0.01,0.61,0.37306920028435503
75% Corpus,14,0.01,0.9099999999999999,0.3751815597300911
75% Corpus,14,0.01,symmetric,0.3765034400925176
75% Corpus,14,0.31,0.01,0.4437854390194964
75% Corpus,14,0.31,0.31,0.4592930459023759
75% Corpus,14,0.31,0.61,0.47562269737178964
75% Corpus,14,0.31,0.9099999999999999,0.4894944045549701
75% Corpus,14,0.31,symmetric,0.45058819960634705
75% Corpus,14,0.61,0.01,0.47754370603072777
75% Corpus,14,0.61,0.31,0.4354469062302461
75% Corpus,14,0.61,0.61,0.44767049095772155
75% Corpus,14,0.61,0.9099999999999999,0.46461076137942514
75% Corpus,14,0.61,symmetric,0.4448569545304979
75% Corpus,14,0.9099999999999999,0.01,0.5385757421680151
75% Corpus,14,0.9099999999999999,0.31,0.4595997682207001
75% Corpus,14,0.9099999999999999,0.61,0.5000298729096698
75% Corpus,14,0.9099999999999999,0.9099999999999999,0.5280456086163865
75% Corpus,14,0.9099999999999999,symmetric,0.4723325974138716
75% Corpus,14,symmetric,0.01,0.4844895972084354
75% Corpus,14,symmetric,0.31,0.39655685603649854
75% Corpus,14,symmetric,0.61,0.5124686939498477
75% Corpus,14,symmetric,0.9099999999999999,0.46440773286485104
75% Corpus,14,symmetric,symmetric,0.36633088824877397
75% Corpus,14,asymmetric,0.01,0.414748250287486
75% Corpus,14,asymmetric,0.31,0.3875425512616104
75% Corpus,14,asymmetric,0.61,0.4000833828953129
75% Corpus,14,asymmetric,0.9099999999999999,0.39456815696330194
75% Corpus,14,asymmetric,symmetric,0.39502757330321214
75% Corpus,15,0.01,0.01,0.38560596004461417
75% Corpus,15,0.01,0.31,0.3845268024320172
75% Corpus,15,0.01,0.61,0.3806464803777086
75% Corpus,15,0.01,0.9099999999999999,0.38091771979833466
75% Corpus,15,0.01,symmetric,0.39531543810204484
75% Corpus,15,0.31,0.01,0.47697600327616835
75% Corpus,15,0.31,0.31,0.4705769166275904
75% Corpus,15,0.31,0.61,0.5029799129950151
75% Corpus,15,0.31,0.9099999999999999,0.5077012212742118
75% Corpus,15,0.31,symmetric,0.46907544355174025
75% Corpus,15,0.61,0.01,0.47590135135103895
75% Corpus,15,0.61,0.31,0.4210400904665936
75% Corpus,15,0.61,0.61,0.44966536881281
75% Corpus,15,0.61,0.9099999999999999,0.4669548349896318
75% Corpus,15,0.61,symmetric,0.441987470905941
75% Corpus,15,0.9099999999999999,0.01,0.5462863106706382
75% Corpus,15,0.9099999999999999,0.31,0.46094120480394524
75% Corpus,15,0.9099999999999999,0.61,0.5134125744833034
75% Corpus,15,0.9099999999999999,0.9099999999999999,0.5504144171537171
75% Corpus,15,0.9099999999999999,symmetric,0.4890578915771744
75% Corpus,15,symmetric,0.01,0.46235630957681956
75% Corpus,15,symmetric,0.31,0.38347888161948124
75% Corpus,15,symmetric,0.61,0.37928996648453234
75% Corpus,15,symmetric,0.9099999999999999,0.40847457646056473
75% Corpus,15,symmetric,symmetric,0.3854576697069196
75% Corpus,15,asymmetric,0.01,0.4267307284892584
75% Corpus,15,asymmetric,0.31,0.40887661848933293
75% Corpus,15,asymmetric,0.61,0.3968433292389811
75% Corpus,15,asymmetric,0.9099999999999999,0.39879433143098664
75% Corpus,15,asymmetric,symmetric,0.40591808995674045
75% Corpus,16,0.01,0.01,0.37920506344985205
75% Corpus,16,0.01,0.31,0.3735009861089357
75% Corpus,16,0.01,0.61,0.3807461632013703
75% Corpus,16,0.01,0.9099999999999999,0.37222941051851494
75% Corpus,16,0.01,symmetric,0.37095775562415056
75% Corpus,16,0.31,0.01,0.5030565076428628
75% Corpus,16,0.31,0.31,0.4998955783844362
75% Corpus,16,0.31,0.61,0.5020677953403727
75% Corpus,16,0.31,0.9099999999999999,0.4931086032892409
75% Corpus,16,0.31,symmetric,0.5112860787015278
75% Corpus,16,0.61,0.01,0.4956592914068685
75% Corpus,16,0.61,0.31,0.3932836094145984
75% Corpus,16,0.61,0.61,0.4600433728871818
75% Corpus,16,0.61,0.9099999999999999,0.47604718691737913
75% Corpus,16,0.61,symmetric,0.45584160739110097
75% Corpus,16,0.9099999999999999,0.01,0.5620049894832166
75% Corpus,16,0.9099999999999999,0.31,0.4685117940095379
75% Corpus,16,0.9099999999999999,0.61,0.5307700808605835
75% Corpus,16,0.9099999999999999,0.9099999999999999,0.5605165347714234
75% Corpus,16,0.9099999999999999,symmetric,0.49300897851269143
75% Corpus,16,symmetric,0.01,0.3808199860163196
75% Corpus,16,symmetric,0.31,0.3826464253993851
75% Corpus,16,symmetric,0.61,0.36645950272394445
75% Corpus,16,symmetric,0.9099999999999999,0.36980500255962867
75% Corpus,16,symmetric,symmetric,0.3803959920145988
75% Corpus,16,asymmetric,0.01,0.4114103681747583
75% Corpus,16,asymmetric,0.31,0.4115349109169328
75% Corpus,16,asymmetric,0.61,0.41234392033379974
75% Corpus,16,asymmetric,0.9099999999999999,0.42869922363804314
75% Corpus,16,asymmetric,symmetric,0.400050639769305
75% Corpus,17,0.01,0.01,0.3716654136811698
75% Corpus,17,0.01,0.31,0.3766118179721568
75% Corpus,17,0.01,0.61,0.37986855310865814
75% Corpus,17,0.01,0.9099999999999999,0.3801344461455549
75% Corpus,17,0.01,symmetric,0.3727030658118992
75% Corpus,17,0.31,0.01,0.5261682492811952
75% Corpus,17,0.31,0.31,0.5024753190780968
75% Corpus,17,0.31,0.61,0.4863195929323864
75% Corpus,17,0.31,0.9099999999999999,0.4834116852264401
75% Corpus,17,0.31,symmetric,0.5256496571632541
