Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,9,asymmetric,0.61,0.5163755206047143
75% Corpus,9,asymmetric,0.9099999999999999,0.5024949559721489
75% Corpus,9,asymmetric,symmetric,0.38565424130870984
75% Corpus,10,0.01,0.01,0.3272961675548963
75% Corpus,10,0.01,0.31,0.319023622055065
75% Corpus,10,0.01,0.61,0.3245619373079971
75% Corpus,10,0.01,0.9099999999999999,0.31527831676538903
75% Corpus,10,0.01,symmetric,0.3235427228088289
75% Corpus,10,0.31,0.01,0.30589959397668554
75% Corpus,10,0.31,0.31,0.30476963220298314
75% Corpus,10,0.31,0.61,0.32993150272105304
75% Corpus,10,0.31,0.9099999999999999,0.3005387330537107
75% Corpus,10,0.31,symmetric,0.3179327926623531
75% Corpus,10,0.61,0.01,0.3783987789629116
75% Corpus,10,0.61,0.31,0.30594338947105487
75% Corpus,10,0.61,0.61,0.3437318920763387
75% Corpus,10,0.61,0.9099999999999999,0.5878117109903512
75% Corpus,10,0.61,symmetric,0.3197017538302946
75% Corpus,10,0.9099999999999999,0.01,0.46952910400024345
75% Corpus,10,0.9099999999999999,0.31,0.27514077612097193
75% Corpus,10,0.9099999999999999,0.61,0.49864793861243734
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.5046722860789347
75% Corpus,10,0.9099999999999999,symmetric,0.3682640412997733
75% Corpus,10,symmetric,0.01,0.32442901231814747
75% Corpus,10,symmetric,0.31,0.31280796168503566
75% Corpus,10,symmetric,0.61,0.3105161000809336
75% Corpus,10,symmetric,0.9099999999999999,0.3163578695613573
75% Corpus,10,symmetric,symmetric,0.3260819544660854
75% Corpus,10,asymmetric,0.01,0.3970306381623435
75% Corpus,10,asymmetric,0.31,0.3984197843642943
75% Corpus,10,asymmetric,0.61,0.4345427295200312
75% Corpus,10,asymmetric,0.9099999999999999,0.45902993907912826
75% Corpus,10,asymmetric,symmetric,0.37376544963657954
75% Corpus,11,0.01,0.01,0.3020555825007139
75% Corpus,11,0.01,0.31,0.2970125881137127
75% Corpus,11,0.01,0.61,0.31924616758797114
75% Corpus,11,0.01,0.9099999999999999,0.3078776726484109
75% Corpus,11,0.01,symmetric,0.27438290164081197
75% Corpus,11,0.31,0.01,0.34003687341393646
75% Corpus,11,0.31,0.31,0.2996243005768261
75% Corpus,11,0.31,0.61,0.32671901902626194
75% Corpus,11,0.31,0.9099999999999999,0.32254015884181286
75% Corpus,11,0.31,symmetric,0.33341788458501626
75% Corpus,11,0.61,0.01,0.3995759233990172
75% Corpus,11,0.61,0.31,0.33348740706272034
75% Corpus,11,0.61,0.61,0.354335097271046
75% Corpus,11,0.61,0.9099999999999999,0.5382533690407071
75% Corpus,11,0.61,symmetric,0.3325184763908717
75% Corpus,11,0.9099999999999999,0.01,0.5020419242837764
75% Corpus,11,0.9099999999999999,0.31,0.31779067141328793
75% Corpus,11,0.9099999999999999,0.61,0.4981872712171296
75% Corpus,11,0.9099999999999999,0.9099999999999999,0.5046911946198563
75% Corpus,11,0.9099999999999999,symmetric,0.36081757710764356
75% Corpus,11,symmetric,0.01,0.3049605724560925
75% Corpus,11,symmetric,0.31,0.29742112211473076
75% Corpus,11,symmetric,0.61,0.29637155428143497
75% Corpus,11,symmetric,0.9099999999999999,0.2891826432260652
75% Corpus,11,symmetric,symmetric,0.2944561621976607
75% Corpus,11,asymmetric,0.01,0.39254225549390864
75% Corpus,11,asymmetric,0.31,0.4535354597828032
75% Corpus,11,asymmetric,0.61,0.48229620700716996
75% Corpus,11,asymmetric,0.9099999999999999,0.45476459327465835
75% Corpus,11,asymmetric,symmetric,0.37917909066207706
75% Corpus,12,0.01,0.01,0.293425014488581
75% Corpus,12,0.01,0.31,0.3144943553755844
75% Corpus,12,0.01,0.61,0.31427878123547615
75% Corpus,12,0.01,0.9099999999999999,0.3242281665271551
75% Corpus,12,0.01,symmetric,0.29028464741303656
75% Corpus,12,0.31,0.01,0.3358720681861808
