Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,11,0.01,0.61,0.33999492598177145
75% Corpus,11,0.01,0.9099999999999999,0.35689502286389524
75% Corpus,11,0.01,symmetric,0.3717939797969725
75% Corpus,11,0.31,0.01,0.39745784863023004
75% Corpus,11,0.31,0.31,0.38918071099338875
75% Corpus,11,0.31,0.61,0.38779741580608423
75% Corpus,11,0.31,0.9099999999999999,0.41752640558220017
75% Corpus,11,0.31,symmetric,0.3832344522055395
75% Corpus,11,0.61,0.01,0.4310163048490388
75% Corpus,11,0.61,0.31,0.37335837642145475
75% Corpus,11,0.61,0.61,0.4556849243293332
75% Corpus,11,0.61,0.9099999999999999,0.6080002318416506
75% Corpus,11,0.61,symmetric,0.42417327923819864
75% Corpus,11,0.9099999999999999,0.01,0.5526803161290625
75% Corpus,11,0.9099999999999999,0.31,0.38430049827665624
75% Corpus,11,0.9099999999999999,0.61,0.5474992702067837
75% Corpus,11,0.9099999999999999,0.9099999999999999,0.5377183416713089
75% Corpus,11,0.9099999999999999,symmetric,0.4571579821270573
75% Corpus,11,symmetric,0.01,0.3892490947865774
75% Corpus,11,symmetric,0.31,0.3433881061431468
75% Corpus,11,symmetric,0.61,0.3444188973427571
75% Corpus,11,symmetric,0.9099999999999999,0.3483165486028511
75% Corpus,11,symmetric,symmetric,0.3823857333452778
75% Corpus,11,asymmetric,0.01,0.480559870940596
75% Corpus,11,asymmetric,0.31,0.4645551339709375
75% Corpus,11,asymmetric,0.61,0.4634362718115861
75% Corpus,11,asymmetric,0.9099999999999999,0.4992862168365804
75% Corpus,11,asymmetric,symmetric,0.46918089471383284
75% Corpus,12,0.01,0.01,0.3710916798327921
75% Corpus,12,0.01,0.31,0.3820830145514833
75% Corpus,12,0.01,0.61,0.37998931641894584
75% Corpus,12,0.01,0.9099999999999999,0.3687273156935651
75% Corpus,12,0.01,symmetric,0.38069065630462684
75% Corpus,12,0.31,0.01,0.3840678297020166
75% Corpus,12,0.31,0.31,0.3950453571771127
75% Corpus,12,0.31,0.61,0.40276740883804524
75% Corpus,12,0.31,0.9099999999999999,0.41226768964097565
75% Corpus,12,0.31,symmetric,0.3911708771346693
75% Corpus,12,0.61,0.01,0.47973793819573984
75% Corpus,12,0.61,0.31,0.3917865850139177
75% Corpus,12,0.61,0.61,0.4737005539696124
75% Corpus,12,0.61,0.9099999999999999,0.5519205589067518
75% Corpus,12,0.61,symmetric,0.4101121014864282
75% Corpus,12,0.9099999999999999,0.01,0.5091841431102835
75% Corpus,12,0.9099999999999999,0.31,0.44650095057712164
75% Corpus,12,0.9099999999999999,0.61,0.5426942106827789
75% Corpus,12,0.9099999999999999,0.9099999999999999,0.5377183416713089
75% Corpus,12,0.9099999999999999,symmetric,0.4479950902788068
75% Corpus,12,symmetric,0.01,0.366720355873841
75% Corpus,12,symmetric,0.31,0.37540150625039265
75% Corpus,12,symmetric,0.61,0.3707101359288765
75% Corpus,12,symmetric,0.9099999999999999,0.3687041384973704
75% Corpus,12,symmetric,symmetric,0.38277562001551146
75% Corpus,12,asymmetric,0.01,0.4522380709762747
75% Corpus,12,asymmetric,0.31,0.4661703358412219
75% Corpus,12,asymmetric,0.61,0.49304141465448675
75% Corpus,12,asymmetric,0.9099999999999999,0.4861697986602674
75% Corpus,12,asymmetric,symmetric,0.44607436947591456
75% Corpus,13,0.01,0.01,0.37202813632729187
75% Corpus,13,0.01,0.31,0.3510766489313015
75% Corpus,13,0.01,0.61,0.3603414879621246
75% Corpus,13,0.01,0.9099999999999999,0.34679356356446217
75% Corpus,13,0.01,symmetric,0.35680251898339627
75% Corpus,13,0.31,0.01,0.3765538888933447
75% Corpus,13,0.31,0.31,0.3684124067431172
75% Corpus,13,0.31,0.61,0.3653250392775523
75% Corpus,13,0.31,0.9099999999999999,0.3511275653018453
75% Corpus,13,0.31,symmetric,0.373579897286099
75% Corpus,13,0.61,0.01,0.5012266249935002
75% Corpus,13,0.61,0.31,0.39164413074413706
75% Corpus,13,0.61,0.61,0.49713835123921635
75% Corpus,13,0.61,0.9099999999999999,0.5456718427499481
75% Corpus,13,0.61,symmetric,0.40774362236488454
75% Corpus,13,0.9099999999999999,0.01,0.5318716486043839
75% Corpus,13,0.9099999999999999,0.31,0.3847369123322509
75% Corpus,13,0.9099999999999999,0.61,0.541438427225771
75% Corpus,13,0.9099999999999999,0.9099999999999999,0.5377183416713089
75% Corpus,13,0.9099999999999999,symmetric,0.4688460945798717
75% Corpus,13,symmetric,0.01,0.3665090616667395
75% Corpus,13,symmetric,0.31,0.3337398285467744
75% Corpus,13,symmetric,0.61,0.3539440313430229
75% Corpus,13,symmetric,0.9099999999999999,0.3422903892600969
75% Corpus,13,symmetric,symmetric,0.3522959608023038
75% Corpus,13,asymmetric,0.01,0.45478972808932655
75% Corpus,13,asymmetric,0.31,0.45870759362723806
75% Corpus,13,asymmetric,0.61,0.4869873169767401
75% Corpus,13,asymmetric,0.9099999999999999,0.4857980994430131
75% Corpus,13,asymmetric,symmetric,0.46424913918387944
75% Corpus,14,0.01,0.01,0.3933668208791629
75% Corpus,14,0.01,0.31,0.38557249997083093
75% Corpus,14,0.01,0.61,0.3782825490562064
75% Corpus,14,0.01,0.9099999999999999,0.36581018254213
75% Corpus,14,0.01,symmetric,0.38681471139158435
75% Corpus,14,0.31,0.01,0.3853564071121266
75% Corpus,14,0.31,0.31,0.38350444036337805
75% Corpus,14,0.31,0.61,0.38321258742248376
75% Corpus,14,0.31,0.9099999999999999,0.3924741917993292
75% Corpus,14,0.31,symmetric,0.39175084598573584
75% Corpus,14,0.61,0.01,0.5167369241737881
75% Corpus,14,0.61,0.31,0.39252006207998696
75% Corpus,14,0.61,0.61,0.5501836528016032
75% Corpus,14,0.61,0.9099999999999999,0.5441611784123632
75% Corpus,14,0.61,symmetric,0.40406399506862684
75% Corpus,14,0.9099999999999999,0.01,0.588990917820751
75% Corpus,14,0.9099999999999999,0.31,0.49317307289378703
75% Corpus,14,0.9099999999999999,0.61,0.539927001820652
75% Corpus,14,0.9099999999999999,0.9099999999999999,0.5378404870133994
75% Corpus,14,0.9099999999999999,symmetric,0.483698820275449
75% Corpus,14,symmetric,0.01,0.379023770053805
75% Corpus,14,symmetric,0.31,0.37446851911663714
75% Corpus,14,symmetric,0.61,0.3769042658251055
75% Corpus,14,symmetric,0.9099999999999999,0.3711250576177895
75% Corpus,14,symmetric,symmetric,0.37114021523584134
75% Corpus,14,asymmetric,0.01,0.4203354542344453
75% Corpus,14,asymmetric,0.31,0.45817014015231466
75% Corpus,14,asymmetric,0.61,0.4202750052454602
75% Corpus,14,asymmetric,0.9099999999999999,0.4463235824097112
75% Corpus,14,asymmetric,symmetric,0.43342830895698575
75% Corpus,15,0.01,0.01,0.3762791564063556
75% Corpus,15,0.01,0.31,0.3426513062934605
75% Corpus,15,0.01,0.61,0.3686457164990697
75% Corpus,15,0.01,0.9099999999999999,0.3599978500490305
75% Corpus,15,0.01,symmetric,0.3809211873839502
75% Corpus,15,0.31,0.01,0.3926556405354313
75% Corpus,15,0.31,0.31,0.38209236768372185
