Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,11,asymmetric,0.31,0.500378019897476
75% Corpus,11,asymmetric,0.61,0.5216436323531336
75% Corpus,11,asymmetric,0.9099999999999999,0.5442131508094006
75% Corpus,11,asymmetric,symmetric,0.48314162389940923
75% Corpus,12,0.01,0.01,0.3725616449530847
75% Corpus,12,0.01,0.31,0.39805141626738666
75% Corpus,12,0.01,0.61,0.38712279891278206
75% Corpus,12,0.01,0.9099999999999999,0.37510906657082144
75% Corpus,12,0.01,symmetric,0.39461482309981327
75% Corpus,12,0.31,0.01,0.4609984722552481
75% Corpus,12,0.31,0.31,0.4243186372567144
75% Corpus,12,0.31,0.61,0.4193409126824241
75% Corpus,12,0.31,0.9099999999999999,0.42760955960680197
75% Corpus,12,0.31,symmetric,0.4348302954975049
75% Corpus,12,0.61,0.01,0.4822779070133005
75% Corpus,12,0.61,0.31,0.3954841110224347
75% Corpus,12,0.61,0.61,0.51143034808811
75% Corpus,12,0.61,0.9099999999999999,0.6045233250588459
75% Corpus,12,0.61,symmetric,0.4518321925359749
75% Corpus,12,0.9099999999999999,0.01,0.5322065286877321
75% Corpus,12,0.9099999999999999,0.31,0.4241466285283572
75% Corpus,12,0.9099999999999999,0.61,0.5992902451325747
75% Corpus,12,0.9099999999999999,0.9099999999999999,0.5975071985401267
75% Corpus,12,0.9099999999999999,symmetric,0.49267512067038255
75% Corpus,12,symmetric,0.01,0.41918078162249794
75% Corpus,12,symmetric,0.31,0.40136400529474486
75% Corpus,12,symmetric,0.61,0.40979151658843316
75% Corpus,12,symmetric,0.9099999999999999,0.41923814934670595
75% Corpus,12,symmetric,symmetric,0.3763875770245642
75% Corpus,12,asymmetric,0.01,0.466664576223699
75% Corpus,12,asymmetric,0.31,0.4913248103012911
75% Corpus,12,asymmetric,0.61,0.4847995602951227
75% Corpus,12,asymmetric,0.9099999999999999,0.5193684054144534
75% Corpus,12,asymmetric,symmetric,0.4624267123746712
75% Corpus,13,0.01,0.01,0.39559208916608857
75% Corpus,13,0.01,0.31,0.3906640562675833
75% Corpus,13,0.01,0.61,0.3856245734781839
75% Corpus,13,0.01,0.9099999999999999,0.4007139163791544
75% Corpus,13,0.01,symmetric,0.38321627642722766
75% Corpus,13,0.31,0.01,0.4498936913304921
75% Corpus,13,0.31,0.31,0.45532650060523144
75% Corpus,13,0.31,0.61,0.4724841417865236
75% Corpus,13,0.31,0.9099999999999999,0.45239110877297084
75% Corpus,13,0.31,symmetric,0.44731020859528364
75% Corpus,13,0.61,0.01,0.5052680711137637
75% Corpus,13,0.61,0.31,0.40898928925472333
75% Corpus,13,0.61,0.61,0.5551267302508902
75% Corpus,13,0.61,0.9099999999999999,0.6016621933401496
75% Corpus,13,0.61,symmetric,0.46649485695023274
75% Corpus,13,0.9099999999999999,0.01,0.5969696849007838
75% Corpus,13,0.9099999999999999,0.31,0.4726082001643256
75% Corpus,13,0.9099999999999999,0.61,0.6000310538752752
75% Corpus,13,0.9099999999999999,0.9099999999999999,0.5962754661239175
75% Corpus,13,0.9099999999999999,symmetric,0.5126486246306925
75% Corpus,13,symmetric,0.01,0.4060616454034427
75% Corpus,13,symmetric,0.31,0.4312458929216976
75% Corpus,13,symmetric,0.61,0.42441724539040027
75% Corpus,13,symmetric,0.9099999999999999,0.4235113874487802
75% Corpus,13,symmetric,symmetric,0.39539061168199885
75% Corpus,13,asymmetric,0.01,0.4743469006697587
75% Corpus,13,asymmetric,0.31,0.5021021078192075
75% Corpus,13,asymmetric,0.61,0.5086749064942219
75% Corpus,13,asymmetric,0.9099999999999999,0.514617636498246
75% Corpus,13,asymmetric,symmetric,0.4774837515338224
75% Corpus,14,0.01,0.01,0.3965464325566512
75% Corpus,14,0.01,0.31,0.40759942460885074
75% Corpus,14,0.01,0.61,0.3894849945082984
75% Corpus,14,0.01,0.9099999999999999,0.41423322861788225
75% Corpus,14,0.01,symmetric,0.4014854912967277
75% Corpus,14,0.31,0.01,0.4544097346503061
75% Corpus,14,0.31,0.31,0.43807393224354624
75% Corpus,14,0.31,0.61,0.4452182642163577
75% Corpus,14,0.31,0.9099999999999999,0.4364522917616621
75% Corpus,14,0.31,symmetric,0.4380928480288639
75% Corpus,14,0.61,0.01,0.5161031533076231
75% Corpus,14,0.61,0.31,0.4108961538109816
75% Corpus,14,0.61,0.61,0.5889129837682322
75% Corpus,14,0.61,0.9099999999999999,0.6035144283979996
75% Corpus,14,0.61,symmetric,0.45728468648037496
75% Corpus,14,0.9099999999999999,0.01,0.612725226175307
75% Corpus,14,0.9099999999999999,0.31,0.5166917216447865
75% Corpus,14,0.9099999999999999,0.61,0.5994981529599802
75% Corpus,14,0.9099999999999999,0.9099999999999999,0.6010531265326681
75% Corpus,14,0.9099999999999999,symmetric,0.5339069020815729
75% Corpus,14,symmetric,0.01,0.38674443752802967
75% Corpus,14,symmetric,0.31,0.4143843147074734
75% Corpus,14,symmetric,0.61,0.43868545844008555
75% Corpus,14,symmetric,0.9099999999999999,0.429713128191125
75% Corpus,14,symmetric,symmetric,0.38264004372538235
75% Corpus,14,asymmetric,0.01,0.4291491711458334
75% Corpus,14,asymmetric,0.31,0.47500617881621654
75% Corpus,14,asymmetric,0.61,0.5097716062368247
75% Corpus,14,asymmetric,0.9099999999999999,0.5080736671029339
75% Corpus,14,asymmetric,symmetric,0.43224784621612106
75% Corpus,15,0.01,0.01,0.3978031684563021
75% Corpus,15,0.01,0.31,0.42121199969165507
75% Corpus,15,0.01,0.61,0.41565860874815297
75% Corpus,15,0.01,0.9099999999999999,0.42406047345873527
75% Corpus,15,0.01,symmetric,0.39707711309012833
