Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,9,0.31,symmetric,0.3894270486629707
75% Corpus,9,0.61,0.01,0.33149454201280026
75% Corpus,9,0.61,0.31,0.4022652189786655
75% Corpus,9,0.61,0.61,0.3418708146792364
75% Corpus,9,0.61,0.9099999999999999,0.39417577119243985
75% Corpus,9,0.61,symmetric,0.351679298129318
75% Corpus,9,0.9099999999999999,0.01,0.3530247732028356
75% Corpus,9,0.9099999999999999,0.31,0.4243856842340203
75% Corpus,9,0.9099999999999999,0.61,0.47302077607029663
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.5021484996616083
75% Corpus,9,0.9099999999999999,symmetric,0.33918844576508755
75% Corpus,9,symmetric,0.01,0.3504626506989138
75% Corpus,9,symmetric,0.31,0.4134399588035188
75% Corpus,9,symmetric,0.61,0.41748379241340927
75% Corpus,9,symmetric,0.9099999999999999,0.39272188813531994
75% Corpus,9,symmetric,symmetric,0.4314339234471365
75% Corpus,9,asymmetric,0.01,0.35929648192277425
75% Corpus,9,asymmetric,0.31,0.4350830342006513
75% Corpus,9,asymmetric,0.61,0.5452952686882825
75% Corpus,9,asymmetric,0.9099999999999999,0.49681606534494616
75% Corpus,9,asymmetric,symmetric,0.42296593101381263
75% Corpus,10,0.01,0.01,0.36066691405299417
75% Corpus,10,0.01,0.31,0.42520895569509565
75% Corpus,10,0.01,0.61,0.3599568389767953
75% Corpus,10,0.01,0.9099999999999999,0.39765714151740006
75% Corpus,10,0.01,symmetric,0.40422706807786624
75% Corpus,10,0.31,0.01,0.3187288511081898
75% Corpus,10,0.31,0.31,0.3902782019102856
75% Corpus,10,0.31,0.61,0.429314264507772
75% Corpus,10,0.31,0.9099999999999999,0.4079651374382943
75% Corpus,10,0.31,symmetric,0.3644777390069387
75% Corpus,10,0.61,0.01,0.31912062822333487
75% Corpus,10,0.61,0.31,0.37898815500492067
75% Corpus,10,0.61,0.61,0.45984584703513426
75% Corpus,10,0.61,0.9099999999999999,0.503326456820268
75% Corpus,10,0.61,symmetric,0.38012007656418445
75% Corpus,10,0.9099999999999999,0.01,0.32010011327043864
75% Corpus,10,0.9099999999999999,0.31,0.3656089634137726
75% Corpus,10,0.9099999999999999,0.61,0.558325177524418
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.5270609624553537
75% Corpus,10,0.9099999999999999,symmetric,0.37272130691363686
75% Corpus,10,symmetric,0.01,0.34020584485133115
75% Corpus,10,symmetric,0.31,0.42614190832636467
75% Corpus,10,symmetric,0.61,0.3973024361129931
75% Corpus,10,symmetric,0.9099999999999999,0.5069676202167019
75% Corpus,10,symmetric,symmetric,0.38904908697769436
75% Corpus,10,asymmetric,0.01,0.37282426001318425
75% Corpus,10,asymmetric,0.31,0.41808177661579754
75% Corpus,10,asymmetric,0.61,0.5546227179945972
75% Corpus,10,asymmetric,0.9099999999999999,0.45664876892605066
75% Corpus,10,asymmetric,symmetric,0.47503850811075754
75% Corpus,11,0.01,0.01,0.36935416816486044
75% Corpus,11,0.01,0.31,0.4105383714829424
75% Corpus,11,0.01,0.61,0.3933558155324348
75% Corpus,11,0.01,0.9099999999999999,0.3889400058200005
75% Corpus,11,0.01,symmetric,0.4123516185677858
75% Corpus,11,0.31,0.01,0.3547526343920893
75% Corpus,11,0.31,0.31,0.4136369053583086
75% Corpus,11,0.31,0.61,0.4327850688456063
75% Corpus,11,0.31,0.9099999999999999,0.4495145292011054
75% Corpus,11,0.31,symmetric,0.44185581435352445
75% Corpus,11,0.61,0.01,0.3181092458935258
75% Corpus,11,0.61,0.31,0.38476337703222935
75% Corpus,11,0.61,0.61,0.43608808436476926
75% Corpus,11,0.61,0.9099999999999999,0.5823475179441208
75% Corpus,11,0.61,symmetric,0.38852307471667413
75% Corpus,11,0.9099999999999999,0.01,0.37590725088287974
75% Corpus,11,0.9099999999999999,0.31,0.3807603563132887
75% Corpus,11,0.9099999999999999,0.61,0.4739780143495775
75% Corpus,11,0.9099999999999999,0.9099999999999999,0.6330555731689338
75% Corpus,11,0.9099999999999999,symmetric,0.3921785195053106
75% Corpus,11,symmetric,0.01,0.3378992055503162
75% Corpus,11,symmetric,0.31,0.3981629159161533
75% Corpus,11,symmetric,0.61,0.4439338148460505
75% Corpus,11,symmetric,0.9099999999999999,0.46992372558648116
75% Corpus,11,symmetric,symmetric,0.42650024027220146
75% Corpus,11,asymmetric,0.01,0.3687060193829222
75% Corpus,11,asymmetric,0.31,0.4305280259077254
75% Corpus,11,asymmetric,0.61,0.44319832077467836
75% Corpus,11,asymmetric,0.9099999999999999,0.4603854669422706
75% Corpus,11,asymmetric,symmetric,0.4499037514660004
75% Corpus,12,0.01,0.01,0.330807522466134
75% Corpus,12,0.01,0.31,0.43016529218643046
75% Corpus,12,0.01,0.61,0.47316871052306353
75% Corpus,12,0.01,0.9099999999999999,0.5310330889971117
75% Corpus,12,0.01,symmetric,0.4271246427933413
75% Corpus,12,0.31,0.01,0.3390232286360389
75% Corpus,12,0.31,0.31,0.4012427670807603
75% Corpus,12,0.31,0.61,0.45274426524535266
75% Corpus,12,0.31,0.9099999999999999,0.479876431599448
75% Corpus,12,0.31,symmetric,0.42613090171301105
75% Corpus,12,0.61,0.01,0.3341961925161821
75% Corpus,12,0.61,0.31,0.336874144852106
75% Corpus,12,0.61,0.61,0.46271381382542254
75% Corpus,12,0.61,0.9099999999999999,0.542232888361072
75% Corpus,12,0.61,symmetric,0.38730692976059305
75% Corpus,12,0.9099999999999999,0.01,0.35504060808380405
75% Corpus,12,0.9099999999999999,0.31,0.37905866741098343
75% Corpus,12,0.9099999999999999,0.61,0.5801898834953753
75% Corpus,12,0.9099999999999999,0.9099999999999999,0.6194776618708904
75% Corpus,12,0.9099999999999999,symmetric,0.3755562833453414
75% Corpus,12,symmetric,0.01,0.3283904998280209
75% Corpus,12,symmetric,0.31,0.45063092814500916
75% Corpus,12,symmetric,0.61,0.43009986287829377
75% Corpus,12,symmetric,0.9099999999999999,0.5173084752232292
75% Corpus,12,symmetric,symmetric,0.4362287570528738
75% Corpus,12,asymmetric,0.01,0.373315690257209
75% Corpus,12,asymmetric,0.31,0.40101764661966177
75% Corpus,12,asymmetric,0.61,0.41293791999922963
75% Corpus,12,asymmetric,0.9099999999999999,0.32431404442753603
75% Corpus,12,asymmetric,symmetric,0.49180620536730024
75% Corpus,13,0.01,0.01,0.349497110714714
75% Corpus,13,0.01,0.31,0.4020487311686804
75% Corpus,13,0.01,0.61,0.40275041124080907
75% Corpus,13,0.01,0.9099999999999999,0.37651599084391374
75% Corpus,13,0.01,symmetric,0.4469551801038074
75% Corpus,13,0.31,0.01,0.33076486248035825
75% Corpus,13,0.31,0.31,0.4095105745649896
75% Corpus,13,0.31,0.61,0.4278096706924973
75% Corpus,13,0.31,0.9099999999999999,0.44140283829221855
75% Corpus,13,0.31,symmetric,0.42705143764677
75% Corpus,13,0.61,0.01,0.345484080178784
75% Corpus,13,0.61,0.31,0.36286959377608075
75% Corpus,13,0.61,0.61,0.5254614246842344
75% Corpus,13,0.61,0.9099999999999999,0.51874015983294
75% Corpus,13,0.61,symmetric,0.39453797758240367
75% Corpus,13,0.9099999999999999,0.01,0.3398523096036923
75% Corpus,13,0.9099999999999999,0.31,0.3794350530607742
75% Corpus,13,0.9099999999999999,0.61,0.579595937200222
75% Corpus,13,0.9099999999999999,0.9099999999999999,0.6374290437874834
75% Corpus,13,0.9099999999999999,symmetric,0.37481297664478347
75% Corpus,13,symmetric,0.01,0.33965619181232165
75% Corpus,13,symmetric,0.31,0.3982289505231699
75% Corpus,13,symmetric,0.61,0.387191488474056
75% Corpus,13,symmetric,0.9099999999999999,0.33997435994049047
75% Corpus,13,symmetric,symmetric,0.43733133119592005
75% Corpus,13,asymmetric,0.01,0.36223942377510177
75% Corpus,13,asymmetric,0.31,0.4179716639057182
75% Corpus,13,asymmetric,0.61,0.40491408797088374
75% Corpus,13,asymmetric,0.9099999999999999,0.48029628383898854
75% Corpus,13,asymmetric,symmetric,0.46620411004042717
75% Corpus,14,0.01,0.01,0.3513368688239762
75% Corpus,14,0.01,0.31,0.41193620610391574
75% Corpus,14,0.01,0.61,0.40698368386851574
75% Corpus,14,0.01,0.9099999999999999,0.41762415003079256
