Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,9,0.9099999999999999,0.31,0.29837340308822935
75% Corpus,9,0.9099999999999999,0.61,0.4357272168869746
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.4622086120888228
75% Corpus,9,0.9099999999999999,symmetric,0.32215927713597203
75% Corpus,9,symmetric,0.01,0.3178886487006895
75% Corpus,9,symmetric,0.31,0.2847294735889901
75% Corpus,9,symmetric,0.61,0.31221559758486034
75% Corpus,9,symmetric,0.9099999999999999,0.2990154663216027
75% Corpus,9,symmetric,symmetric,0.30897446835927816
75% Corpus,9,asymmetric,0.01,0.37677968918405225
75% Corpus,9,asymmetric,0.31,0.3746276207755254
75% Corpus,9,asymmetric,0.61,0.4153911294166614
75% Corpus,9,asymmetric,0.9099999999999999,0.4134303307017593
75% Corpus,9,asymmetric,symmetric,0.3678296186978739
75% Corpus,10,0.01,0.01,0.30520094346976795
75% Corpus,10,0.01,0.31,0.2885144615074927
75% Corpus,10,0.01,0.61,0.29933452901925345
75% Corpus,10,0.01,0.9099999999999999,0.26488708472002875
75% Corpus,10,0.01,symmetric,0.31832826053166385
75% Corpus,10,0.31,0.01,0.3071419227443678
75% Corpus,10,0.31,0.31,0.3155532138715017
75% Corpus,10,0.31,0.61,0.30650831499295494
75% Corpus,10,0.31,0.9099999999999999,0.2873538501044127
75% Corpus,10,0.31,symmetric,0.32277880183195845
75% Corpus,10,0.61,0.01,0.42989841693097325
75% Corpus,10,0.61,0.31,0.30430465619822955
75% Corpus,10,0.61,0.61,0.40065949225733305
75% Corpus,10,0.61,0.9099999999999999,0.47794875319526015
75% Corpus,10,0.61,symmetric,0.29242031931758067
75% Corpus,10,0.9099999999999999,0.01,0.48652939424814773
75% Corpus,10,0.9099999999999999,0.31,0.329544567264054
75% Corpus,10,0.9099999999999999,0.61,0.45670707445786496
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.4622086120888228
75% Corpus,10,0.9099999999999999,symmetric,0.33879784588753215
75% Corpus,10,symmetric,0.01,0.31634965325160774
75% Corpus,10,symmetric,0.31,0.31582384247651973
75% Corpus,10,symmetric,0.61,0.3207691830865698
75% Corpus,10,symmetric,0.9099999999999999,0.3110321509153695
75% Corpus,10,symmetric,symmetric,0.28819392961738616
75% Corpus,10,asymmetric,0.01,0.3624168461952423
75% Corpus,10,asymmetric,0.31,0.38887273947463563
75% Corpus,10,asymmetric,0.61,0.38067455477730866
75% Corpus,10,asymmetric,0.9099999999999999,0.38620828136462093
75% Corpus,10,asymmetric,symmetric,0.33963338113544816
75% Corpus,11,0.01,0.01,0.29776341317206617
75% Corpus,11,0.01,0.31,0.29179688121702557
75% Corpus,11,0.01,0.61,0.29449367002118126
75% Corpus,11,0.01,0.9099999999999999,0.31035236597905375
75% Corpus,11,0.01,symmetric,0.3155693940926386
75% Corpus,11,0.31,0.01,0.30604132570704373
75% Corpus,11,0.31,0.31,0.30497447614695555
75% Corpus,11,0.31,0.61,0.2762021291437095
75% Corpus,11,0.31,0.9099999999999999,0.26904337948687324
75% Corpus,11,0.31,symmetric,0.34051425678534114
75% Corpus,11,0.61,0.01,0.45768958926957454
75% Corpus,11,0.61,0.31,0.2927788744563507
75% Corpus,11,0.61,0.61,0.4668998632941761
75% Corpus,11,0.61,0.9099999999999999,0.44697001217886284
75% Corpus,11,0.61,symmetric,0.2867688528078943
75% Corpus,11,0.9099999999999999,0.01,0.4941879892157935
75% Corpus,11,0.9099999999999999,0.31,0.36860487440405687
75% Corpus,11,0.9099999999999999,0.61,0.4590996960766534
75% Corpus,11,0.9099999999999999,0.9099999999999999,0.4622086120888227
75% Corpus,11,0.9099999999999999,symmetric,0.30617650536818003
75% Corpus,11,symmetric,0.01,0.3025049931710467
75% Corpus,11,symmetric,0.31,0.3123762804274525
75% Corpus,11,symmetric,0.61,0.2994594638906129
75% Corpus,11,symmetric,0.9099999999999999,0.2790786640583343
75% Corpus,11,symmetric,symmetric,0.3054391077276708
75% Corpus,11,asymmetric,0.01,0.37138158915016073
75% Corpus,11,asymmetric,0.31,0.315829396581351
75% Corpus,11,asymmetric,0.61,0.38524528254206225
75% Corpus,11,asymmetric,0.9099999999999999,0.40844053876663294
75% Corpus,11,asymmetric,symmetric,0.3495390914291888
75% Corpus,12,0.01,0.01,0.3234095318947779
75% Corpus,12,0.01,0.31,0.2857728816877791
75% Corpus,12,0.01,0.61,0.2928800448009612
75% Corpus,12,0.01,0.9099999999999999,0.2948149390171297
75% Corpus,12,0.01,symmetric,0.30524965400839305
75% Corpus,12,0.31,0.01,0.31415296364534046
75% Corpus,12,0.31,0.31,0.3029676363949869
75% Corpus,12,0.31,0.61,0.3116605022228905
75% Corpus,12,0.31,0.9099999999999999,0.2969620498492261
75% Corpus,12,0.31,symmetric,0.3115189467837264
75% Corpus,12,0.61,0.01,0.46742116609652756
75% Corpus,12,0.61,0.31,0.2855055112578307
75% Corpus,12,0.61,0.61,0.47534250524242433
75% Corpus,12,0.61,0.9099999999999999,0.45935877241100087
75% Corpus,12,0.61,symmetric,0.33434590158226585
75% Corpus,12,0.9099999999999999,0.01,0.48627534136357786
75% Corpus,12,0.9099999999999999,0.31,0.376324198108037
75% Corpus,12,0.9099999999999999,0.61,0.4604738370741797
75% Corpus,12,0.9099999999999999,0.9099999999999999,0.46220861208882275
75% Corpus,12,0.9099999999999999,symmetric,0.33583686858663747
75% Corpus,12,symmetric,0.01,0.31930605810208906
75% Corpus,12,symmetric,0.31,0.3013042093910117
75% Corpus,12,symmetric,0.61,0.2777975288181114
75% Corpus,12,symmetric,0.9099999999999999,0.2987114687880611
75% Corpus,12,symmetric,symmetric,0.29827567414962086
75% Corpus,12,asymmetric,0.01,0.37403434263190327
75% Corpus,12,asymmetric,0.31,0.32830041340001115
75% Corpus,12,asymmetric,0.61,0.36975255505490406
